iteration,x,y,step_size,counts
0,0.9693792267356995,-0.5444592741623646,0.882716370553879,8
1,0.18419499887789292,-0.9477878240657318,1.5905845487817665,9
2,-0.5712682818005286,-1.1196850645099232,1.4477327590568156,6
3,0.5704129380518492,-0.22946366851752942,1.5495206449303678,9
4,0.19107858627062024,-1.479643515506082,1.0062269279176046,6
5,0.38297652216105393,-0.49188453039509294,1.3790816641047765,10
6,1.2514458259320245,-1.5631582137634308,0.8459348586128288,10
7,1.8294062723500775,-2.1808697219875786,0.09856891610872265,10
8,1.9203932713057306,-2.218780106368278,0.5482270573108148,5
9,2.330812347340654,-2.5032521094950013,0.38778466966018255,12
10,2.4244998713010015,-2.1269548893649075,1.382710744346268,5
11,1.5956021392772461,-2.2246720037797,1.973704652167167,14
12,1.6161236404817265,-2.3769399478309867,1.0034447234992019,10
13,2.4687227606334985,-2.1692574751791134,0.3117963251588509,11
14,2.4222235023964833,-2.0681312238077543,1.3035146354490788,15
15,2.0792117548550357,-2.074611518859518,1.2547746218056752,10
16,0.850310324582694,-1.8211147216368153,1.8280546657978858,11
17,2.3992488698241368,-2.3375322973148034,0.952210828118693,11
18,2.0937087276544726,-2.108892256507174,0.19068459661679957,18
19,2.108772447689279,-2.298980919308575,0.34137531569655133,5
20,1.767994696245304,-2.319170775368199,1.374138765557773,7
21,1.0953530097527577,-1.1209176682989526,0.8297272160297824,13
22,1.2931438716949657,-0.31510998159405923,0.33513618771388387,4
23,1.5927190669364168,-0.46534635106377853,1.50028627050668,11
24,2.045078037385489,-0.8970549227908188,0.423850502882104,11
25,1.645410152555129,-0.7559350070147723,1.9970705133420026,7
26,2.2713852972293624,1.1404947316020217,0.22059777447130413,10
27,2.144438916788357,1.3209053593228406,1.2093187042037314,9
28,0.9385942685685278,1.2293061633842912,0.4664435604047783,5
29,0.5172773339355083,1.1201529690399796,0.2509410370286216,7
30,0.7451688538915473,1.063318434850009,0.6352450266360574,9
31,0.679011240826551,1.4245433763086086,1.2386890176436898,8
32,0.8490263801129474,0.9410193618458313,0.37276932627185455,9
33,0.8288655919060417,1.3132431026631637,1.0367926004883026,9
34,1.439476538068507,0.4753331022133088,0.4035749027330293,6
35,1.048786749001005,0.5764972798374304,1.4811215934656694,10
36,1.1917210695451685,0.9469112819895079,0.077801483421021,13
37,1.12444578187671,0.9078330720556133,1.191388531075009,7
38,1.8635926854965246,-0.02654826703796498,1.9789000368569196,4
39,1.5203566708791518,1.2324492822128823,0.9563517462268563,9
40,2.1300708352860864,1.059873593451063,1.4243294309043606,15
41,1.7848501811948967,1.1262733091286183,0.2635367545000422,10
42,1.7683971177296738,0.863250652927627,1.8053065061812732,10
43,0.803331973722988,1.06801434148212,1.889232209205417,9
44,1.796666873652414,-0.5389965847039397,0.9739404425093965,7
45,2.3594844176010414,-0.17380706302424812,0.9166063639887512,9
46,2.0621588896111587,0.484158819390914,1.9859407654898924,11
47,1.6016091999414206,0.950419958384852,0.33316287807732836,10
48,1.5932667848399276,1.2834783728394985,0.9532068658927353,5
49,0.701469646492771,0.9468759467922794,0.47297248302314543,7
50,0.5334597265369503,0.5263121636285015,1.365228739888053,9
51,1.8529832240736983,0.400078542795851,0.9121581205453415,16
52,1.9091875169848977,1.3105034514704554,0.016021125180288198,10
53,1.9136126574267132,1.3259013274315312,1.1451636064671507,9
54,1.5498264958654295,0.9699380848833675,0.9004180744984529,12
55,1.515034615414371,1.1832890639084328,1.490502806433937,5
56,0.3970613317041456,0.19752319267043028,0.7323227732935531,14
57,-0.12232241553511634,0.4566197859667339,1.9253510288141766,13
58,-1.1168554074143486,-1.1919798355968374,1.1045826994306476,9
59,-0.9530756622801355,-0.09960666906203608,0.18397474297181704,7
60,-0.7693031363639709,-0.0909831680364232,0.22036425433164664,7
