-5.049995472635591121e+00,-3.021580408500557091e+00,-4.545521420348290320e+00,-2.517106911243644163e+00,4.000000000000000000e+00
-5.049995472635591121e+00,-2.517106911243644163e+00,-4.545521420348290320e+00,-2.012633413986731679e+00,5.000000000000000000e+00
-5.049995472635591121e+00,-2.012633413986731679e+00,-4.545521420348290320e+00,-1.508159916729819194e+00,6.000000000000000000e+00
-5.049995472635591121e+00,-1.508159916729819194e+00,-4.545521420348290320e+00,-1.003686419472906266e+00,7.000000000000000000e+00
-5.049995472635591121e+00,-1.003686419472906266e+00,-4.545521420348290320e+00,-4.992129222159933377e-01,8.000000000000000000e+00
-5.049995472635591121e+00,-4.992129222159933377e-01,-4.545521420348290320e+00,5.260575040919590606e-03,9.000000000000000000e+00
-5.049995472635591121e+00,5.260575040919590606e-03,-4.545521420348290320e+00,5.097340722978316307e-01,1.000000000000000000e+01
-5.049995472635591121e+00,5.097340722978316307e-01,-4.545521420348290320e+00,1.014207569554744559e+00,1.100000000000000000e+01
-5.049995472635591121e+00,1.014207569554744559e+00,-4.545521420348290320e+00,1.518681066811657487e+00,1.200000000000000000e+01
-5.049995472635591121e+00,1.518681066811657487e+00,-4.545521420348290320e+00,2.023154564068569528e+00,1.300000000000000000e+01
-5.049995472635591121e+00,2.023154564068569528e+00,-4.545521420348290320e+00,2.527628061325482456e+00,1.400000000000000000e+01
-5.049995472635591121e+00,2.527628061325482456e+00,-4.545521420348290320e+00,3.032101558582395384e+00,1.500000000000000000e+01
-4.545521420348290320e+00,-3.021580408500557091e+00,-4.041047368060990408e+00,-2.517106911243644163e+00,2.400000000000000000e+01
-4.545521420348290320e+00,-2.517106911243644163e+00,-4.041047368060990408e+00,-2.012633413986731679e+00,2.500000000000000000e+01
-4.545521420348290320e+00,-2.012633413986731679e+00,-4.041047368060990408e+00,-1.508159916729819194e+00,2.600000000000000000e+01
-4.545521420348290320e+00,-1.508159916729819194e+00,-4.041047368060990408e+00,-1.003686419472906266e+00,2.700000000000000000e+01
-4.545521420348290320e+00,-1.003686419472906266e+00,-4.041047368060990408e+00,-4.992129222159933377e-01,2.800000000000000000e+01
-4.545521420348290320e+00,-4.992129222159933377e-01,-4.041047368060990408e+00,5.260575040919590606e-03,2.900000000000000000e+01
-4.545521420348290320e+00,5.260575040919590606e-03,-4.041047368060990408e+00,5.097340722978316307e-01,3.000000000000000000e+01
-4.545521420348290320e+00,5.097340722978316307e-01,-4.041047368060990408e+00,1.014207569554744559e+00,3.100000000000000000e+01
-4.545521420348290320e+00,1.014207569554744559e+00,-4.041047368060990408e+00,1.518681066811657487e+00,3.200000000000000000e+01
-4.545521420348290320e+00,1.518681066811657487e+00,-4.041047368060990408e+00,2.023154564068569528e+00,3.300000000000000000e+01
-4.545521420348290320e+00,2.023154564068569528e+00,-4.041047368060990408e+00,2.527628061325482456e+00,3.400000000000000000e+01
