-2.023151437805514430e+00,-5.039474654060025927e+00,-1.014203292998781869e+00,-4.030527617894477999e+00,3.000000000000000000e+01
-2.023151437805514430e+00,-4.030527617894477999e+00,-1.014203292998781869e+00,-3.021580581728929182e+00,3.100000000000000000e+01
-2.023151437805514430e+00,-3.021580581728929182e+00,-1.014203292998781869e+00,-2.012633545563380810e+00,3.200000000000000000e+01
-2.023151437805514430e+00,-2.012633545563380810e+00,-1.014203292998781869e+00,-1.003686509397832438e+00,3.300000000000000000e+01
-2.023151437805514430e+00,1.014207562933264306e+00,-1.014203292998781869e+00,2.023154599098813122e+00,3.600000000000000000e+01
-2.023151437805514430e+00,2.023154599098813122e+00,-1.014203292998781869e+00,3.032101635264361050e+00,3.700000000000000000e+01
-2.023151437805514430e+00,3.032101635264361050e+00,-1.014203292998781869e+00,4.041048671429908978e+00,3.800000000000000000e+01
-2.023151437805514430e+00,4.041048671429908978e+00,-1.014203292998781869e+00,5.049995707595457795e+00,3.900000000000000000e+01
-1.014203292998781869e+00,-5.039474654060025927e+00,-5.255148192049752254e-03,-4.030527617894477999e+00,4.000000000000000000e+01
-1.014203292998781869e+00,-4.030527617894477999e+00,-5.255148192049752254e-03,-3.021580581728929182e+00,4.100000000000000000e+01
-1.014203292998781869e+00,-3.021580581728929182e+00,-5.255148192049752254e-03,-2.012633545563380810e+00,4.200000000000000000e+01
-1.014203292998781869e+00,-2.012633545563380810e+00,-5.255148192049752254e-03,-1.003686509397832438e+00,4.300000000000000000e+01
-1.014203292998781869e+00,1.014207562933264306e+00,-5.255148192049752254e-03,2.023154599098813122e+00,4.600000000000000000e+01
-1.014203292998781869e+00,2.023154599098813122e+00,-5.255148192049752254e-03,3.032101635264361050e+00,4.700000000000000000e+01
-1.014203292998781869e+00,3.032101635264361050e+00,-5.255148192049752254e-03,4.041048671429908978e+00,4.800000000000000000e+01
-1.014203292998781869e+00,4.041048671429908978e+00,-5.255148192049752254e-03,5.049995707595457795e+00,4.900000000000000000e+01
-5.255148192049752254e-03,-5.039474654060025927e+00,1.003692996614683253e+00,-4.030527617894477999e+00,5.000000000000000000e+01
-5.255148192049752254e-03,-4.030527617894477999e+00,1.003692996614683253e+00,-3.021580581728929182e+00,5.100000000000000000e+01
-5.255148192049752254e-03,-3.021580581728929182e+00,1.003692996614683253e+00,-2.012633545563380810e+00,5.200000000000000000e+01
-5.255148192049752254e-03,-2.012633545563380810e+00,1.003692996614683253e+00,-1.003686509397832438e+00,5.300000000000000000e+01
-5.255148192049752254e-03,1.014207562933264306e+00,1.003692996614683253e+00,2.023154599098813122e+00,5.600000000000000000e+01
-5.255148192049752254e-03,2.023154599098813122e+00,1.003692996614683253e+00,3.032101635264361050e+00,5.700000000000000000e+01
-5.255148192049752254e-03,3.032101635264361050e+00,1.003692996614683253e+00,4.041048671429908978e+00,5.800000000000000000e+01
-5.255148192049752254e-03,4.041048671429908978e+00,1.003692996614683253e+00,5.049995707595457795e+00,5.900000000000000000e+01
1.003692996614683253e+00,-5.039474654060025927e+00,2.012641141421416258e+00,-4.030527617894477999e+00,6.000000000000000000e+01
1.003692996614683253e+00,-4.030527617894477999e+00,2.012641141421416258e+00,-3.021580581728929182e+00,6.100000000000000000e+01
1.003692996614683253e+00,-3.021580581728929182e+00,2.012641141421416258e+00,-2.012633545563380810e+00,6.200000000000000000e+01
1.003692996614683253e+00,-2.012633545563380810e+00,2.012641141421416258e+00,-1.003686509397832438e+00,6.300000000000000000e+01
1.003692996614683253e+00,1.014207562933264306e+00,2.012641141421416258e+00,2.023154599098813122e+00,6.600000000000000000e+01
1.003692996614683253e+00,2.023154599098813122e+00,2.012641141421416258e+00,3.032101635264361050e+00,6.700000000000000000e+01
1.003692996614683253e+00,3.032101635264361050e+00,2.012641141421416258e+00,4.041048671429908978e+00,6.800000000000000000e+01
1.003692996614683253e+00,4.041048671429908978e+00,2.012641141421416258e+00,5.049995707595457795e+00,6.900000000000000000e+01
