iteration,x,y,step_size,counts
0,2.283773650658423,0.04799658863471379,1.7740296976934409,12
1,0.5097446380813304,0.04643747573753442,0.19719116565985106,9
2,0.3357625095686031,-0.04637725785833205,0.8596279823219126,9
3,-0.39196132943566986,0.4112014590153066,0.7325820138824608,13
4,-0.20784976728950097,1.1202708066451272,0.2928105285990845,8
5,0.08050708956353095,1.1711464271751546,1.846060165928004,6
6,1.5596884367130412,0.06662812561963527,0.9925258246730984,15
7,0.592449051649808,-0.15598248649378654,0.37233992300790963,10
8,0.22119978186173755,-0.1844605121866003,0.7398830383686343,9
9,-0.4891338722134689,-0.3914701988048043,1.5837257114162677,10
10,-1.3992853805086691,0.7566464295697255,0.3875232107130979,7
11,-1.251441956160369,0.62004145985206,1.4210123931472491,15
12,-1.131940878109948,-0.33471755245338985,1.1816360767924545,12
13,0.007040566241977686,-0.020098596572685368,0.7453746493204474,8
14,-0.5584784628833297,0.4654645770172706,0.15588103882889087,19
15,-0.5695836991526302,0.30997961956550557,1.9743084427743574,9
16,-1.157206022989021,0.1454907547560218,1.500377033853197,10
17,-0.1554634635395422,1.262470203224849,0.14662258571337627,9
18,-0.2013058813165563,1.123198327479478,0.8670575257607636,11
19,-0.9118046235133825,0.6262272113015808,1.8397182346632737,5
20,-0.47587402673275425,-0.2075676171306553,1.1985846287247086,9
21,0.7032805722702976,-0.4225084086642762,1.4765709482257656,9
22,2.1235274544485363,-0.018577029829542957,1.0158030100398143,9
23,1.6107355734112572,0.85829253968932,0.7616538007325739,8
24,2.340925172885957,1.0749481673322525,0.9887854819876469,12
25,2.520549648716821,0.1026150057708306,1.9967823302339611,10
26,0.5333591058902392,0.29809753909583875,1.1570099687165765,12
27,-0.35342478899619945,-0.4450621957388541,0.8147445898910803,10
28,0.44855392881646017,-0.36975212276422176,0.06752135110566115,11
29,0.38624312888180673,-0.3957616799814748,1.1719124842963127,12
30,1.5476813542880195,-0.5520950398725191,1.5192872881246289,15
31,2.3062042362702893,0.3330981213842133,1.309501517647952,11
32,2.4324324866500078,1.4906116122931563,1.3585692959766618,8
33,1.7868046413452734,0.5066326131484767,1.3283218060632012,11
34,1.2003355258847723,1.3886432567988356,0.3366837157318623,15
35,1.3421970987459115,1.4393838247809905,0.15285437657903667,13
36,1.4805747407975478,1.3744524100451696,0.9072883722573066,9
37,0.6207785332225008,1.3759663967586904,0.5303841653329189,16
38,0.12519375847158093,1.4474186376367608,1.2326085738700634,5
39,1.162896043429914,0.8960378117423158,0.10239908232803718,6
40,1.07760717483053,0.952706859331464,1.7731140273731476,9
41,0.07456170450068772,0.6011747183819199,0.6739803707247971,14
42,-0.4525511179875244,1.021176638009492,1.936368369840308,7
43,0.5017322197252175,1.1363723774590673,0.4789013072120598,4
44,0.6271210172792943,0.674177492700092,0.6506034839431283,7
45,0.39447231603202937,0.06659253968784262,1.411100552141795,9
46,0.9341169185826383,-1.237243520249477,1.3723166094869066,11
47,1.9697791838136678,-0.33687884465954043,1.6607624964909704,14
48,0.6085219517692722,0.6144942777050505,0.035402467300648555,12
49,0.5732158429659924,0.6171045213995089,0.06150826781840091,9
50,0.5139072917415974,0.6334067532001997,0.9402377620697089,4
51,-0.11817387743753227,-0.06266827493326155,0.17169926219628695,6
52,-0.203108773172335,0.08655203241552889,1.6145639223967176,7
53,1.4061236063578977,0.2176543137707326,0.14581310556001403,10
54,1.3385177504839165,0.34684761856862945,1.8286760988023751,10
55,-0.43344721185694723,0.7987286278702098,1.2285174895540014,14
56,-1.478282270218407,0.7020349332114639,0.744368548125417,6
57,-1.2003374850069621,0.035288910284290154,1.6719604064717792,16
58,-1.1949336230539622,1.382144565630736,0.6157275367624351,14
59,-1.0891281593641022,1.004153009626834,1.9316723683622237,15
60,0.22796246457313551,0.7216834857894271,0.9114745310804293,10
61,0.5847925474016489,-0.1170406123482648,0.08889749490154952,11
62,0.6627345453529071,-0.07428772291214494,1.4851289881547647,7
63,-0.03730679172326412,1.2355024273952246,1.865751727055701,11
64,-1.3845803767974536,1.2021500381207888,0.6081284560516771,15
65,-1.014656860028811,1.1539549248063894,0.051100674754383624,8
66,-1.0655041605942799,1.148872505544054,0.7054322113484328,5
67,-1.2626995084703747,1.009515449631602,0.7475603366593697,10
68,-0.932469073325477,0.33884838122114114,0.7019910139941323,10
69,-1.4296229286078572,0.3591464577423468,1.394410739703239,4
70,-0.34660307335366003,1.2374683259233183,0.16124830697173764,8
71,-0.3516336432166444,1.398638142787722,1.9626585229297044,11
72,-1.308236382470222,0.3051446605636351,0.3240267123295817,9
73,-1.2099082431057595,-0.0036026265697749194,0.39378767353809274,11
74,-1.4900407995312006,0.24392925147732958,0.3531618460848167,11
75,-1.1862717055214271,0.38774716400779274,0.924697748459919,7
76,-1.2440654474386483,1.0285441850411159,0.8526481266087429,11
77,-0.8684193098463268,1.2037513595900342,1.0189556932437185,5
78,0.1410924287483709,1.3421592872289445,1.3886738292634997,17
79,-1.0932204332025144,1.065418273152634,0.8059111990614012,17
