iteration,x,y,step_size,counts
0,-1.2233533863612758,0.8836204679989619,0.8534066905519078,12
1,-1.2548855569470048,0.030796510961571766,0.6501051001229912,7
2,-0.6102285949973754,-0.05319183713385381,1.4056725498478582,9
3,-1.0782687980502508,-1.378655411028664,1.1053568068794506,14
4,-1.1557586089542,-0.5831571045700255,0.735068563803368,15
5,-0.4445739327962631,-0.3973019193045165,0.7833843334846671,6
6,-0.9177660899868567,0.22702187194688905,1.460369094506379,10
7,0.45676978836099424,-0.26626203345028016,1.7203687949850694,9
8,-0.29586484954643655,1.2807382550371946,0.24538103766017905,14
9,-0.2821992741230673,1.4701545454148446,0.12639696478733908,5
10,-0.33245776376368963,1.3541792164586597,0.93588171711468,6
11,-0.6812701120635642,0.9083022753658809,0.6307544370482385,9
12,-0.7249014462361363,1.4788118011254558,1.874480206196879,8
13,-1.2259658485519531,-0.0031713897091818904,0.7342088761961414,7
14,-0.501765431935189,0.11764429825105818,0.37027438353704567,5
15,-0.8551026326168734,0.006937741452599622,0.27528534121455994,9
16,-0.6040721853712595,0.11992328762238091,1.5338106896258388,14
17,-1.041136018225643,0.801858708131048,0.7460690286689458,10
18,-0.6414817377249071,0.17186231796959373,1.6406928460755041,9
19,-1.392521069337358,1.4871231896634034,1.1096456576685787,11
20,-0.3668955706494892,1.0635599452429356,1.930793110435731,16
21,-1.4906982020152921,1.2641191546988757,0.011395440603547247,12
22,-1.4879185703395015,1.2751703860463734,1.0019671223573796,12
23,-0.5426913473340633,0.9427796353108033,1.8094166563810021,7
24,1.2558220172863772,0.7444407493840448,0.18911098336234566,11
25,1.1685122392280525,0.5766910349768977,0.8397975088553202,9
26,1.938968833717158,0.9108414380708512,0.9998922156916179,8
27,2.5162499110302488,1.3122551622351595,1.014840021692878,9
28,1.7548707085287347,1.0195137638678182,0.31565444141318943,8
29,2.051133849593509,1.1284443731119898,1.5257057686676945,7
30,2.003270824326816,0.6197289342112655,0.8677991798516673,12
31,2.1594422512639513,1.4733599446365226,1.457143433539098,14
32,1.4549258963555107,1.357294704279457,0.4491094790080523,11
33,1.8994852998691365,1.2935274643949095,0.028109226860892234,9
34,1.9029734093271704,1.2656354991158927,1.6026037856599276,8
35,0.7712047997309437,0.13098193606496977,0.265800158043237,9
36,0.5275183874416125,0.23712644360711188,1.1034329312550653,10
37,-0.4729794164224317,-0.22824263383720045,0.9763570659256631,4
38,-0.703446984069037,-1.1770091069200275,1.364089713500292,5
39,-1.0437942701430594,0.14393921581608793,0.6948941738287389,4
40,-0.8182192107508615,-0.5133231407823498,0.8068395316262733,11
41,-1.2046922326120941,-1.2215806032692276,0.2690305987608428,9
42,-1.3500899343786144,-1.4479364545093305,1.2595864842133262,9
43,-0.11811810584498206,-1.1856321943220702,0.03597864282262764,6
44,-0.14881853238319714,-1.2043924328528,0.8986606632977505,7
45,-0.15713863772791214,-2.10301458014598,0.7695973400549871,5
46,0.4005540973794439,-1.572676123094082,0.15362043692530303,18
47,0.4641097032352318,-1.7125329198735906,0.0533798976429114,7
48,0.5153307686326664,-1.6975057467555543,1.6253408641739526,10
49,-0.9595339307472631,-1.0144925380423686,1.0036033640201427,14
50,-0.9249663963030369,-2.0175004133030736,1.7721938685312644,16
51,0.1826825369105679,-0.6341042486378063,1.8657870430876142,7
52,1.8030139528942755,0.2909294764392072,0.4959798425861519,7
53,2.2000125216303243,0.5882309071006031,0.6977488652659278,7
54,2.4439755605317686,-0.06547813722252871,1.8047856127926711,6
55,2.1221426845586127,1.4663620437752045,1.67002376764943,10
56,2.1941396342024637,0.05767638539450015,1.98644427746185,8
57,1.8625943095342337,0.8743580194210434,1.0847321562044256,6
58,1.1137855721754226,0.08954636968653196,1.1233699267431028,8
59,2.1579184551861,-0.32487674130827593,0.703818593881099,5
60,1.4638726273914537,-0.4417570305516375,0.1448644983819516,6
61,1.6044142343593284,-0.40663183158648014,1.8247179344563138,8
62,2.048810702672495,1.3631442331395918,1.355881932939511,9
63,2.4546370986999575,0.3517807250372176,1.8204179873924407,6
64,2.080651826406612,1.1789914147985059,0.9777739498480764,8
65,2.4442432964275134,0.9039797923385687,1.806026786635527,9
66,1.088993104025174,-0.28976627363964813,0.7280723559759561,10
67,1.76761260234293,-0.026014625228995836,1.992886317349383,7
68,0.18651246278151778,-0.22308757981222815,1.5444604295050437,4
69,-1.0552874466757742,-1.1413963531443605,1.6995256759729072,12
70,-1.1213120846034195,0.11129083431489417,1.8295367049749942,10
71,0.49020077784722504,-0.7548678399514838,0.40319077609411247,4
72,0.21601267821614956,-0.6507689456459073,0.9802065766230115,9
73,0.3890852520527578,0.314037157693295,1.6850132675900586,12
74,0.913788212004633,-0.4386470235245819,0.24005829672310552,11
75,0.920648875781178,-0.34526792719626026,1.9017569757402877,11
76,2.0560403314203732,1.1803682801737518,0.9858480416161659,11
77,2.2791657298746433,1.2203624253063905,1.709471851499122,4
78,2.092949409831441,0.28990767111543536,0.4576669410907954,14
79,2.103330687178209,0.7474568575949384,1.672522105885,14
80,0.4454814452215774,0.5264001100891984,1.2834036174921097,12
81,-0.3027872759870496,1.4557236344454434,1.4348908219858085,8
82,-1.3590282930778335,1.1975153913132748,1.3852736930998384,12
83,-0.9903732389672756,-0.009864218446096862,0.16218917556693999,18
84,-0.8781223352544029,0.10720440795195674,1.6117056733994202,5
85,0.6020956953943241,0.7448169544175067,0.9260421845433926,10
86,0.879659335676762,1.4563587781348033,0.11835372415313938,11
87,0.7928224642373282,1.3759413560203844,1.3201755015515242,12
88,1.748828230794829,0.4654929339746192,0.5638349706585104,9
89,1.2168402807427499,0.27868100947066843,1.2599998712771379,7
90,2.3829572634692546,0.7559344622766558,0.004528011817644284,10
91,2.3785051650909272,0.7551088043266412,1.1214082682967694,6
92,1.7808141506548485,-0.19374416398126815,1.9291213939402712,6
93,-0.1345117399316036,0.0365514838440196,1.0621785337733056,9
94,-1.1384845221943072,-0.3102364774298624,0.3829797614056156,8
95,-0.8219078338167788,-0.0947075976429077,1.1333610131549765,14
96,0.25977467212051464,0.24362676728163257,0.4026710015920476,10
97,0.554443530575034,-0.030807558888132913,1.9004009570639746,13
98,2.406441291811739,-0.4569860308736433,1.4439226997943375,11
99,2.3789281725262232,-0.4201968292626543,1.3599928068239275,8
100,1.4638949575957956,0.11986510062536171,1.4423150212247886,13
101,2.0933712845561208,-0.5047828980049384,1.343160980165138,10
102,2.4028317132769126,0.05757642580903877,0.859480452524211,11
103,1.5589892084882249,0.22078327426576327,0.5643488725737233,9
104,1.8706434244579726,-0.2497072141009139,1.1084173289658146,10
105,2.268094956735906,0.2712609245904991,1.7350630472116768,7
106,0.5876952598371594,-0.16082776591420506,1.9571270367074631,11
107,2.266509765825194,0.8451186005962006,1.7432132281199015,12
108,1.6882399039332658,-0.17834328987673578,0.9966876643181883,8
109,1.4573073405975834,0.7912217937536808,0.183263773988519,7
110,1.2831778811556243,0.8483579662800766,0.30514511817762435,12
111,1.5118881283539003,1.050360852334063,0.030916202011085803,11
112,1.4877234171448535,1.0310767065408568,0.8537973650144166,5
113,1.1833045537651208,0.23339312508505639,1.28776748630764,10
114,1.936283424675982,1.2780786848363639,1.5751951246431835,9
115,2.3005089196589026,0.22138456040141286,1.3094786878540858,17
116,2.4210805015618213,-0.3994091556596038,0.1427371620701534,9
117,2.2991061546245626,-0.3252730907176977,0.8731285380146832,10
118,2.3918444369283343,0.1580093978752839,1.0836776401913384,6
119,1.5528087999682638,0.8438493411285743,0.03574302317174416,7
120,1.5670898264563897,0.876615420965828,1.0659528128451956,16
121,1.5340634925633585,-0.18882564285805647,0.5085922592732484,11
122,1.0290793264553093,-0.1283518619871255,1.858306466309268,10
123,-0.08885763940283264,1.356073906818688,1.4021837784133666,7
124,-1.087452924944086,0.7616331649346364,0.9210582685552477,12
125,-0.16823127146741712,0.8197699506525401,0.4386573620539036,7
126,-0.5639873782976415,1.008971919962253,0.028383644927200802,14
