-3.500000700000000187e+00,2.500000500000000514e+00,-3.000000599999999906e+00,3.000000600000000794e+00,7.500000000000000000e+01
-3.500000700000000187e+00,3.000000600000000794e+00,-3.000000599999999906e+00,3.500000700000000187e+00,7.600000000000000000e+01
-3.500000700000000187e+00,3.500000700000000187e+00,-3.000000599999999906e+00,4.000000800000001355e+00,7.700000000000000000e+01
-3.500000700000000187e+00,4.000000800000001355e+00,-3.000000599999999906e+00,4.500000900000000748e+00,7.800000000000000000e+01
-3.000000599999999906e+00,1.500000300000000841e+00,-2.500000499999999626e+00,2.000000400000000234e+00,9.300000000000000000e+01
-3.000000599999999906e+00,2.000000400000000234e+00,-2.500000499999999626e+00,2.500000500000000514e+00,9.400000000000000000e+01
-3.000000599999999906e+00,2.500000500000000514e+00,-2.500000499999999626e+00,3.000000600000000794e+00,9.500000000000000000e+01
-3.000000599999999906e+00,3.000000600000000794e+00,-2.500000499999999626e+00,3.500000700000000187e+00,9.600000000000000000e+01
-3.000000599999999906e+00,3.500000700000000187e+00,-2.500000499999999626e+00,4.000000800000001355e+00,9.700000000000000000e+01
-3.000000599999999906e+00,4.000000800000001355e+00,-2.500000499999999626e+00,4.500000900000000748e+00,9.800000000000000000e+01
-2.500000499999999626e+00,1.500000300000000841e+00,-2.000000399999999789e+00,2.000000400000000234e+00,1.130000000000000000e+02
-2.500000499999999626e+00,2.000000400000000234e+00,-2.000000399999999789e+00,2.500000500000000514e+00,1.140000000000000000e+02
-2.500000499999999626e+00,2.500000500000000514e+00,-2.000000399999999789e+00,3.000000600000000794e+00,1.150000000000000000e+02
-2.500000499999999626e+00,3.000000600000000794e+00,-2.000000399999999789e+00,3.500000700000000187e+00,1.160000000000000000e+02
-2.500000499999999626e+00,3.500000700000000187e+00,-2.000000399999999789e+00,4.000000800000001355e+00,1.170000000000000000e+02
-2.500000499999999626e+00,4.000000800000001355e+00,-2.000000399999999789e+00,4.500000900000000748e+00,1.180000000000000000e+02
-2.000000399999999789e+00,1.500000300000000841e+00,-1.500000299999999953e+00,2.000000400000000234e+00,1.330000000000000000e+02
-2.000000399999999789e+00,2.000000400000000234e+00,-1.500000299999999953e+00,2.500000500000000514e+00,1.340000000000000000e+02
-2.000000399999999789e+00,2.500000500000000514e+00,-1.500000299999999953e+00,3.000000600000000794e+00,1.350000000000000000e+02
-2.000000399999999789e+00,3.000000600000000794e+00,-1.500000299999999953e+00,3.500000700000000187e+00,1.360000000000000000e+02
-2.000000399999999789e+00,3.500000700000000187e+00,-1.500000299999999953e+00,4.000000800000001355e+00,1.370000000000000000e+02
-2.000000399999999789e+00,4.000000800000001355e+00,-1.500000299999999953e+00,4.500000900000000748e+00,1.380000000000000000e+02
-1.500000299999999953e+00,1.500000300000000841e+00,-1.000000199999999673e+00,2.000000400000000234e+00,1.530000000000000000e+02
-1.500000299999999953e+00,2.000000400000000234e+00,-1.000000199999999673e+00,2.500000500000000514e+00,1.540000000000000000e+02
-1.500000299999999953e+00,2.500000500000000514e+00,-1.000000199999999673e+00,3.000000600000000794e+00,1.550000000000000000e+02
-1.500000299999999953e+00,3.000000600000000794e+00,-1.000000199999999673e+00,3.500000700000000187e+00,1.560000000000000000e+02
5.000001000000002804e-01,1.000000200000000561e+00,1.000000200000000561e+00,1.500000300000000841e+00,2.320000000000000000e+02
5.000001000000002804e-01,1.500000300000000841e+00,1.000000200000000561e+00,2.000000400000000234e+00,2.330000000000000000e+02
5.000001000000002804e-01,2.000000400000000234e+00,1.000000200000000561e+00,2.500000500000000514e+00,2.340000000000000000e+02
5.000001000000002804e-01,2.500000500000000514e+00,1.000000200000000561e+00,3.000000600000000794e+00,2.350000000000000000e+02
1.000000200000000561e+00,1.000000200000000561e+00,1.500000300000000841e+00,1.500000300000000841e+00,2.520000000000000000e+02
1.000000200000000561e+00,1.500000300000000841e+00,1.500000300000000841e+00,2.000000400000000234e+00,2.530000000000000000e+02
1.000000200000000561e+00,2.000000400000000234e+00,1.500000300000000841e+00,2.500000500000000514e+00,2.540000000000000000e+02
1.000000200000000561e+00,2.500000500000000514e+00,1.500000300000000841e+00,3.000000600000000794e+00,2.550000000000000000e+02
1.500000300000000841e+00,1.000000200000000561e+00,2.000000400000000234e+00,1.500000300000000841e+00,2.720000000000000000e+02
1.500000300000000841e+00,1.500000300000000841e+00,2.000000400000000234e+00,2.000000400000000234e+00,2.730000000000000000e+02
1.500000300000000841e+00,2.000000400000000234e+00,2.000000400000000234e+00,2.500000500000000514e+00,2.740000000000000000e+02
1.500000300000000841e+00,2.500000500000000514e+00,2.000000400000000234e+00,3.000000600000000794e+00,2.750000000000000000e+02
2.000000400000000234e+00,1.000000200000000561e+00,2.500000500000000514e+00,1.500000300000000841e+00,2.920000000000000000e+02
2.000000400000000234e+00,1.500000300000000841e+00,2.500000500000000514e+00,2.000000400000000234e+00,2.930000000000000000e+02
2.000000400000000234e+00,2.000000400000000234e+00,2.500000500000000514e+00,2.500000500000000514e+00,2.940000000000000000e+02
2.000000400000000234e+00,2.500000500000000514e+00,2.500000500000000514e+00,3.000000600000000794e+00,2.950000000000000000e+02
2.500000500000000514e+00,2.000000400000000234e+00,3.000000600000000794e+00,2.500000500000000514e+00,3.140000000000000000e+02
