iteration,x,y,step_size,counts
0,8.773654716385895,-8.776387565346337,3.879396967452996,12
1,7.913862348468138,-7.992391176783217,2.619682401357437,9
2,6.660633551814064,-7.506895840640253,2.5807232503236075,15
3,6.493462240398454,-8.810654157752051,3.6903097295505645,13
4,5.367481678006603,-7.3049574025908655,2.5953731031960174,14
5,6.53412771987323,-6.676838874285073,1.232371935516885,12
6,5.923324345528559,-6.806925838735794,1.110865321432807,8
7,5.936709110135096,-7.361207953112769,0.38072893989392265,8
8,6.090108785676542,-7.472877058079655,1.6739541431287726,14
9,6.4590676644619265,-8.238071811841369,0.9453021089750453,8
10,6.400454633909873,-7.760071244184811,2.8493916958496763,9
11,4.961933904479836,-7.588898119612386,3.0216607879907977,13
12,4.346367018263725,-6.167570825959789,0.12388015954615615,19
13,4.395542626653988,-6.169106310646609,3.285941162274566,11
14,4.498461148148942,-5.505324045816034,1.1746705171478875,8
15,4.20252482401498,-4.988225662571605,2.5164357540304767,8
16,4.305544053228609,-6.250399953626233,1.2239583971304313,13
17,4.432649193078829,-5.63228710453219,3.2692308132144463,6
18,3.889060942683118,-4.058331783142039,2.207314689618051,12
19,3.7301054803881204,-5.182269644753069,0.07635766107518238,7
20,3.7407506388418668,-5.196850519494482,1.1652989203736919,7
21,4.081485842243804,-4.709721373722916,2.4567308571720723,8
22,4.269851419607499,-5.94771293071569,2.8790776277159034,14
23,4.739664891492257,-6.560341567672429,0.1676520128257434,18
24,4.695613608846575,-6.491892503588582,0.9870650809434363,6
25,4.457466953055585,-6.928349237611803,0.7259589588466047,11
26,4.085251609366323,-6.917892599583988,0.4282002273163732,8
27,4.180741470656128,-7.113644832315153,0.45399979322952877,10
28,3.9707430188735136,-7.0054864460197885,0.8045228059246572,11
29,4.275447905092264,-6.726393009937714,2.5955661236723424,9
30,4.442726249783804,-6.162797470708347,0.21314390154867535,13
31,4.46567833857113,-6.2558471690354605,3.783808874979649,10
32,5.100724070149753,-4.4243855389456055,0.7074519988412376,13
33,4.76539306382076,-4.281091050018775,3.1662129333651596,5
34,4.652635416086318,-2.6838765850494255,3.6668964717774215,11
35,4.733880874829131,-2.512712965995589,2.528374334032195,9
36,3.9772937470025895,-3.0092886538803443,2.021010574544333,12
37,4.3160215112032,-3.0961463127341107,1.947934126593731,7
38,3.9540011696033917,-4.006392944884345,3.2407341818337567,14
39,4.576446665501389,-4.682089492522804,1.366113640693642,11
40,4.582673455509278,-4.000166011972528,3.100557251052775,10
41,4.373589900014161,-3.579916860542357,2.2122302957087885,11
42,4.623936617598808,-2.5055283883918076,3.3529854231702196,12
43,4.358695674489741,-1.4177603596133492,0.8185762085511383,9
44,3.9368192809233524,-1.333950666748593,3.959318430355362,12
45,4.969880656226487,-2.261861788083277,3.2902734075131495,8
46,4.922501623906108,-0.5942130855645007,2.4950560899080165,14
47,5.724195515246093,0.006888319378828278,1.016658437935424,10
48,6.030186606612389,-0.026675900211834858,3.800197014328557,12
49,5.9853071467699746,-0.5472387932780953,1.2838622335094176,6
50,5.327832722464952,-0.46229091731828253,3.3176772182081904,10
51,5.046154486517273,-0.2596177162289859,3.7360855945360325,6
52,4.466886180099772,-0.850514666862678,0.8760292353643067,9
53,4.394658341119479,-1.291752849620372,0.9064397456921345,13
54,4.5254728770727,-0.8503766741047438,3.4653046448633846,9
55,4.8451249593822805,-1.0812918350771006,2.6299151755121235,9
56,4.574847237960026,-2.3970375508020556,3.5947168535082334,12
57,3.7350895914346194,-4.000715526754231,2.4999735071029603,11
58,3.6580440854334606,-4.753373442769673,2.770879525935706,11
59,5.001286460397444,-4.320837420248747,0.7885797988320662,11
60,5.279835513157931,-4.033349701922073,0.5349459043774534,14
61,5.540673593597254,-4.102928870978241,1.7746733694681072,12
62,6.448506215625586,-4.323986551758698,1.5832144642081718,7
63,6.598471080794122,-5.115485688957073,1.3432255187752502,5
64,7.077252394394218,-5.604605480679433,1.5876726002773194,5
65,7.623449953326094,-4.999162603027294,3.4505018729695176,10
66,5.8702318689186646,-5.032185512690891,1.2540921232182525,7
67,6.497016026212126,-5.041489698746192,1.8614382758902113,13
68,5.682337214920065,-5.530243599097297,1.0209578612525454,13
69,6.182530108443222,-5.3809095416899195,3.519539209194665,6
70,6.419667244626032,-4.056531379705743,0.8749553819987197,9
71,6.074446720230319,-4.346030568237347,2.216516002369641,7
72,7.191058931672121,-4.151731878801061,0.4913495859509718,4
73,7.0509822892431675,-4.355193661026845,3.2526759457313696,7
74,6.142855087180531,-4.617267547422287,1.6803665903957432,11
75,5.569236148396214,-5.240108814848795,3.7476343507685894,6
76,6.714747362422735,-3.9096210011514403,1.7967832403438297,11
77,6.456917697082384,-4.581300930865677,1.4056579936300628,12
78,6.1552134191748955,-3.9443859211202623,0.5542262861758616,13
79,5.870376285454167,-3.9958961835680005,1.1393636261802675,10
80,5.273986487979298,-4.031300918171015,1.291720194222254,5
81,4.817889396376568,-3.5582842573946296,0.129366858283134,7
82,4.863048240163784,-3.5097914132149057,1.748618816743472,5
83,4.101204892745629,-3.0558097220171425,1.5548164314000066,12
84,4.267246081563871,-3.4385675804267457,3.628983902616437,13
85,5.569231725091675,-4.756406812266681,2.576360046931373,16
86,6.873606908500464,-4.784313301523476,2.4762072781178106,14
87,7.379021658947077,-5.9436602877220395,0.5001425299771802,14
88,7.632954477102421,-5.9796752909025574,0.8025439054757242,17
89,7.400424858566399,-6.328260406260873,1.583753944169815,6
90,8.13596218681513,-6.676337778232834,2.790711267775333,11
91,7.58619001334575,-7.986434792098107,2.1353864700709013,17
92,8.314590681621475,-8.799746446307385,0.24655090620791675,10
93,8.191180214049135,-8.771113438638203,3.5321490804842415,14
94,7.8381942261957995,-7.944544957930544,2.6398543621212642,6
95,9.083069781674627,-7.415009783929296,1.7187192238175721,15
96,8.568874023126583,-7.0703191354266135,1.0959070679171798,12
97,8.332688645198797,-6.561477784090361,0.5586088614202649,9
98,8.148738220881068,-6.351491257252897,1.7336608875770922,11
99,7.276770582409386,-6.173170366865727,3.0572094717306695,9
100,5.852096639662891,-6.811940310174574,3.553805578556293,9
101,4.753687407863032,-5.369341118408061,2.4255867164625995,9
102,5.800968603117747,-6.023134618887679,3.810313598934422,12
103,6.263946413290804,-7.906516173678522,1.9642979512852228,7
104,5.877857514015545,-6.9911887225883955,2.854008797553296,7
105,4.471863755804955,-6.608288595401067,1.9962108909786376,8
106,5.378600713998928,-6.146406084739816,0.022327238969264585,7
107,5.389082815096906,-6.153880229931244,1.1740790536140615,11
108,5.926271372375238,-5.9031136645359314,2.512129648933408,14
109,4.840420847486607,-5.227687154648317,3.4412867985021376,8
110,6.547045379202056,-5.6298339732652405,0.6034489928535605,5
111,6.523679289486658,-5.938742225545324,2.902137933057287,10
112,6.007982523224146,-4.552076621440597,1.1286419986640426,12
113,5.448943273973158,-4.566494128156471,2.107454721002557,10
114,6.367806756144274,-4.009685005474758,3.1867770568405747,7
115,4.908346788460475,-4.412202046312057,3.2001702511901478,10
116,5.876755857588926,-5.740966387867623,3.7267652527908113,9
117,7.528070243106406,-4.7960506842107735,1.7559393969408759,17
118,8.389027634409276,-5.048661307624737,3.719072501237615,9
119,6.499629457378818,-5.09320451607412,1.5023621559321092,15
120,5.821003901649863,-5.432952510134907,0.056173948690403375,9
121,5.843386385021467,-5.412640816981356,1.9232154622554973,9
122,6.649167960581164,-5.967690733831079,3.482698733979643,10
123,7.2442490298946725,-7.633766151333518,2.13114835518526,15
124,7.408281368965859,-6.561297807194974,3.835120831605444,10
125,8.798800484241003,-7.93848858183663,2.6903172988452964,8
126,7.841254643378564,-8.917841571943457,1.8098586543024342,6
127,7.4954374377249415,-8.836233746735246,0.7969236862259561,8
128,7.746004032076308,-9.155039252498423,1.319421777085537,9
129,7.916771898871908,-8.523857805869284,2.3263837342160705,12
130,7.323236651941295,-7.509154056780452,3.6082888711270367,9
131,8.605425661919677,-8.82922245025331,3.7781823088594364,12
132,7.082781711376265,-8.525834395231893,3.154373827834938,6
133,5.495409100948617,-8.248948002681129,0.033883641912117124,9
134,5.486222535794363,-8.234575226912378,0.08958081230872716,12
135,5.456277369213993,-8.269395366139566,1.9133369991284472,4
136,5.546652411743768,-9.158906581079838,0.31820740099500977,12
137,5.676909492238524,-9.056091943845615,2.3982044481892455,13
138,6.181781855219424,-8.2149061107927,3.5859058924674545,10
139,4.39759605835851,-8.672010177422607,0.7942014875291479,9
140,4.019944824019978,-8.540888461159623,1.756972805943239,11
141,3.54294959327006,-9.098994551079407,1.8457785693634423,11
142,3.219560769250382,-8.221511300020865,1.360380235316725,13
143,3.617823721877471,-8.787340586864595,1.901396741689159,8
144,4.535893394413621,-9.111955645642583,0.9576682193858819,13
145,4.79201981262448,-8.869385149140447,2.5244674564147633,5
146,6.070730375409346,-8.693909364919687,3.929960611357705,15
147,5.451994983072475,-6.787426089115227,0.12390512772709483,6
148,5.516636309164902,-6.807188385927359,3.5997475692230085,7
149,4.60872206077513,-5.210742213650127,2.4565363857228095,10
150,4.238650909720695,-5.579362676155647,2.28302228962836,14
151,4.840843684988709,-4.577928223288387,0.5014353722128879,11
152,4.590110916399959,-4.583763478806806,2.8523852320112892,14
153,6.023170817378492,-4.883505002271441,0.021325615901239825,16
154,6.0197336191352635,-4.885384386381187,0.33720712866874214,14
155,5.846490568293894,-4.856395241174226,1.4640571380651535,13
156,5.847764472085631,-4.136807546474878,3.97883967554649,9
157,5.815008900800958,-6.158289847446814,3.7094857111628277,6
158,7.426898315092666,-5.1761534556604225,3.1370216585698882,14
159,8.178064318465665,-3.761840429323537,1.3848895708443392,11
160,8.207457874461216,-4.456741009484392,0.16773838730064317,18
161,8.131941818816072,-4.510020350069321,2.6252215515654855,9
162,8.359908465759256,-5.83371773857375,1.0677889921753159,9
163,7.930448988257934,-6.169048416022672,1.355777046420156,8
164,7.360799761583201,-5.781763576921339,2.322003788115939,11
165,7.763486944834098,-6.894723759843322,2.3160942864012823,11
166,7.482065778701467,-5.745693930059968,3.869588841870624,7
167,6.364842342704433,-7.3623401499787535,3.6604812246474965,9
168,5.976649672386861,-5.529249487065629,3.29458978830581,9
169,4.677729661507017,-4.460576038722292,3.9742406856828962,8
170,4.174396778184928,-3.622549007345399,0.6148084047518401,13
171,4.27998956808969,-3.325252832759085,3.7430295768034574,11
172,4.530796905386143,-1.7589038719841965,2.6785289578628255,5
173,3.505086226758376,-0.847804555052524,1.9555434433195686,14
174,2.542770632901817,-1.059331450539963,3.664818032383158,8
175,0.8409910692147804,-0.3192749837952604,2.2093392368884004,14
176,1.071441201455646,-0.2568308602716147,3.930459953731906,10
177,0.9629655464650946,-0.2129668385050829,1.1732562126289303,8
178,0.37045994496774437,-0.18534885402481027,2.2406962201035956,10
179,1.4259010000541212,-0.597683184507225,2.690971149487854,7
180,0.056503047820712915,-0.7069207440634027,1.9498391508646802,12
181,-0.15648508561149388,0.1659399305162106,3.4878925549482838,15
182,0.9495594340999354,-1.1615202178206636,3.9974286291519485,11
183,0.4782921679215719,-2.0567769660603075,0.27126345832872456,5
184,0.6000006213334226,-1.9970118918028374,2.8559645869810724,7
185,1.0270042118306941,-3.3996215016429163,0.13741849845385268,10
186,1.0792713013198352,-3.425716123803218,2.7423608241095305,15
187,-0.18189277287944883,-2.8339587406129683,2.4870720844569414,10
188,0.13239670271549464,-1.599449430878595,3.4781800859083996,11
189,0.2782557179858718,-3.167240594074836,3.442519375951825,13
190,0.6437328151157518,-2.0086827310044413,0.22145796030852383,15
191,0.545560353796188,-2.0162343954238984,3.2386291937622516,12
192,0.19837420536446704,-0.3885815344089525,3.7486339749520523,13
193,0.3918516033587296,-0.6686431359760743,2.226292103572644,7
194,0.26810731323941006,-0.8406586660561786,0.5869772505230269,15
195,0.08146846978690281,-1.0832439954332962,0.33319541700822963,14
196,0.24203260068849808,-1.0993881042913451,2.3715181698903165,11
197,-1.9554347813866002e-05,-0.06345922950752048,3.1288049342182034,14
198,1.0251620349582033,-0.3505119392518852,0.8999802791996765,10
199,1.0206244931661028,-0.7953487143032478,0.8478369325163975,12
200,1.291241300800745,-1.123529805317907,3.3610846630227305,6
201,-0.04857543278604304,-0.9227734024962717,2.4275129753237565,6
202,0.7136857946996678,-1.405761363084458,0.12344346278600593,9
203,0.6636969391006091,-1.4490606401547992,0.18520125241709529,19
204,0.6258201441699209,-1.5453686473807746,0.06806698458440744,18
205,0.6312494180254533,-1.561989421416064,3.0695613427440582,7
206,0.13815098907365453,-0.0785944099153566,2.892032867537123,11
207,0.40029432578084334,-1.5321022062744158,1.5316462865610463,8
208,0.760572000134851,-0.8443879286551224,3.5610243749571353,11
209,-0.09307876149059435,-0.2934603001851763,3.787943140652974,14
210,0.49959665668755004,-0.4598519562956551,1.5779907994398341,10
211,-0.1561759433971499,-0.6646301453152783,1.7070292133751392,13
212,0.6477237932154836,-0.9877308437226815,2.385939125804948,8
213,-0.1693820727846207,-0.07223785572934371,1.8369948480982994,11
214,0.73979539773948,-0.29158676139918693,2.164428376355278,11
215,-0.04022787887106816,-0.008986470811410463,1.4458063531045657,9
216,0.2760213939302125,-0.6693425743646144,2.7432353927078488,9
217,0.6194261506125511,-0.3921476555786816,0.15316666910344656,9
218,0.5757724899958405,-0.32860436606721954,0.4192936692024065,4
219,0.6668126832321528,-0.13666520048238073,3.5798800922605043,11
220,0.6961968323127916,-0.893198969079875,0.5719334608231734,14
221,0.9742171514990674,-0.8054893890822745,1.6994073934015481,7
222,0.19375009309350943,-0.4178600030274624,2.738649894730537,14
223,0.539140915381144,-1.2059204848555924,0.8964265261830189,11
224,0.10675985302829893,-1.0554551337502365,3.8332044097904583,16
225,0.3912860369976019,-1.988389373378857,2.9442406279616877,4
226,1.261853779875088,-0.7643349961040098,3.566248928083066,9
227,1.1859769620115994,-0.12226212332542996,2.4014068190803024,11
228,0.20634585875063305,-0.23628126020305906,3.0393702042640847,10
229,0.15728639972294278,-1.76817232488676,0.28822397385540643,11
230,0.046945279838318754,-1.6669448701044534,1.9350102223967571,7
231,0.0004097744929518754,-0.7480784008848818,3.357949685634949,10
232,0.11190667697296508,-0.33020282787226307,0.7613883265053469,7
233,-0.046222262588904606,0.017231548836500465,3.9266534926279713,9
234,1.6098752176478945,-0.3391106099517458,0.7176697784515293,7
235,1.8626720030948367,-0.06938804880868865,3.5232059334983763,7
236,2.717670915174754,-0.08926643644710897,1.6781418727590256,12
237,2.48804414146532,-0.28168205709993943,3.448527057303414,14
238,1.1253875505225235,-0.3358187197806197,0.16629377017437275,9
239,1.1226419669658,-0.40469611835170616,0.7720620093032595,13
240,0.8966855852539299,-0.08073276652733163,3.9157511720706832,3
241,2.3522817236442197,-0.8421408809654993,0.4454180171626816,9
242,2.1317219211229337,-0.8306398163840933,2.3960728344723456,10
243,3.111973947937779,-0.09762514875386774,1.2442947638929431,10
244,3.4941188270903063,0.12635596563324913,2.654838784300985,12
245,4.44014155274235,-0.8436565091634445,0.22030864106924053,17
246,4.434674685877017,-0.7242891318098001,2.0698487372190297,8
247,3.5912271321632008,-0.08367511845180609,2.100414844372274,4
248,3.1668906754148196,-1.0675766378384193,0.42106595257132895,10
